"learning evaluation instances on certain fold","1-fold","2-fold","3-fold","4-fold","5-fold","6-fold","7-fold","8-fold","9-fold","10-fold"
15207,71.15801933,70.44782008,72.63102519,71.30268955,70.59906622,71.2500822,69.57322286,70.15847965,71.86821858,70.79634379
15208,71.15334035,70.4431878,72.62624934,71.29800105,70.59442399,71.24539716,69.56864808,70.15386639,71.8634929,70.79168858
15209,71.15523703,70.44513117,72.62804918,71.29988822,70.59635742,71.24728779,69.57064896,70.15582879,71.86534289,70.79360905
15210,71.15055884,70.44049967,72.62327416,71.29520053,70.59171598,71.24260355,69.57264957,70.15779093,71.86719264,70.78895464
15211,71.15245546,70.44244297,72.62507396,71.29708763,70.59364933,71.24449412,69.56807573,70.15975281,71.86246795,70.79087502
15212,71.14777807,70.44438601,72.62687352,71.29897449,70.59558243,71.24638443,69.57007626,70.16171444,71.86431764,70.79279516
15213,71.14310129,70.43975547,72.62209952,71.30086111,70.59751528,71.24170118,69.56550319,70.15710248,71.86616709,70.79471505
15214,71.14499803,70.44169844,72.62389904,71.30274747,70.59944788,71.24359143,69.56093072,70.15249113,71.8680163,70.79006179
15215,71.14689451,70.44364114,72.62569832,71.29806112,70.59480776,71.24548143,69.56293132,70.15445284,71.86986526,70.78540914
15216,71.14879075,70.4455836,72.62749737,71.29994742,70.59674027,71.24737119,69.56493165,70.1564143,71.87171399,70.78732913
15217,71.15068673,70.44752579,72.62929618,71.30183348,70.59867254,71.2492607,69.56693172,70.1583755,71.87356246,70.78924887
15218,71.15258247,70.44946774,72.63109476,71.30371928,70.60060455,71.25114995,69.56893153,70.16033644,71.8754107,70.79116835
15219,71.15447796,70.45140942,72.62632236,71.30560484,70.6025363,71.25303896,69.57093107,70.16229713,71.87725869,70.79308759
15220,71.15637319,70.45335085,72.62812089,71.30749014,70.60446781,71.25492773,69.57293035,70.16425756,71.87910644,70.79500657
15221,71.15826818,70.45529203,72.62334932,71.30937521,70.59982918,71.25681624,69.5683595,70.16621773,71.88095395,70.7969253
15222,71.16016292,70.45723295,72.62514781,71.31126002,70.60176061,71.25870451,69.57035869,70.16817764,71.88280121,70.79884378
15223,71.15548841,70.45260461,72.62037706,71.30657558,70.59712277,71.25402352,69.56578861,70.16356828,71.87807922,70.794193
15224,71.15738308,70.45454545,72.62217551,71.30189175,70.59248555,71.24934314,69.5677877,70.16552811,71.87992643,70.78954283
15225,71.1592775,70.45648604,72.62397373,71.30377668,70.59441708,71.25123153,69.56978654,70.16748768,71.8817734,70.79146141
15226,71.15460397,70.45185866,72.61920399,71.29909366,70.58978064,71.24655195,69.56521739,70.16287929,71.87705241,70.78681203
15227,71.15649833,70.45379917,72.62100217,71.30097852,70.59171209,71.24844027,69.56721613,70.16483877,71.87889932,70.78873054
15228,71.15839243,70.45573943,72.62280011,71.30286315,70.59364329,71.25032834,69.5692146,70.166798,71.88074599,70.7906488
15229,71.15371988,70.45111301,72.61803139,71.2981811,70.58900781,71.24564975,69.5646464,70.16219056,71.876026,70.78600039
15230,71.15561392,70.45305318,72.61982928,71.30006566,70.59093894,71.24753775,69.56664478,70.1641497,71.87787262,70.78791858
15231,71.15094216,70.44842755,72.61506139,71.29538441,70.58630425,71.24285996,69.5686429,70.16610859,71.87315344,70.78327096
15232,71.14627101,70.44380252,72.61029412,71.29070378,70.58167017,71.23818277,69.56407563,70.1615021,71.86843487,70.77862395
15233,71.14160047,70.4391781,72.60552747,71.28602376,70.5770367,71.2335062,69.55950896,70.15689621,71.86371693,70.77397755
15234,71.14349481,70.44111855,72.60732572,71.28790863,70.5789681,71.23539451,69.56150716,70.15885519,71.86556387,70.77589602
15235,71.13882507,70.44305875,72.60255989,71.28979324,70.58089925,71.23728257,69.55694125,70.15425008,71.86741057,70.77781424
15236,71.13415595,70.43843528,72.5977947,71.29167761,70.58283014,71.23917039,69.55237595,70.14964558,71.86925702,70.77973221
15237,71.1360504,70.4403754,72.59303012,71.29356172,70.58476078,71.24105795,69.54781125,70.14504167,71.86454026,70.78164993
15238,71.13794461,70.44231526,72.59482872,71.2954456,70.58669117,71.24294527,69.54980969,70.14700092,71.86638666,70.7835674
15239,71.13327646,70.44425487,72.59006496,71.29732922,70.5886213,71.24483234,69.55180786,70.14895991,71.86823282,70.7789225
15240,71.1351706,70.44619423,72.59186352,71.2992126,70.59055118,71.24671916,69.55380577,70.15091864,71.87007874,70.7808399
15241,71.1370645,70.44813332,72.59366183,71.30109573,70.59248081,71.24860573,69.55580342,70.15287711,71.87192441,70.78275704
15242,71.13895814,70.45007217,72.59545991,71.30297861,70.58784936,71.25049206,69.55780081,70.15483532,71.86720903,70.77811311
15243,71.14085154,70.44545037,72.59069737,71.29830086,70.58321853,71.24581775,69.55323755,70.15023289,71.86905465,70.77346979
15244,71.14274469,70.44738914,72.59249541,71.30018368,70.58514826,71.24770401,69.55523485,70.15219103,71.87090003,70.77538704
15245,71.14463759,70.44932765,72.59429321,71.30206625,70.58707773,71.24959003,69.55723188,70.1541489,71.87274516,70.77730403
15246,71.14653024,70.44470681,72.59609078,71.29738948,70.58244786,71.2449167,69.55922865,70.15610652,71.86803096,70.77266168
15247,71.14186397,70.44664524,72.59132944,71.29927199,70.58437725,71.24680265,69.56122516,70.15806388,71.86987604,70.76801994
15248,71.14375656,70.44858342,72.59312697,71.30115425,70.5863064,71.24868835,69.56322141,70.16002099,71.87172088,70.76993704
15249,71.1456489,70.45052135,72.59492426,71.30303626,70.58823529,71.25057381,69.56521739,70.16197783,71.87356548,70.77185389
15250,71.14754098,70.45245902,72.59672131,71.30491803,70.59016393,71.25245902,69.56721311,70.15737705,71.87540984,70.77377049
15251,71.14943282,70.45439643,72.59851813,71.30679955,70.59209232,71.25434398,69.56920858,70.15933381,71.87725395,70.77568684
15252,71.15132442,70.4563336,72.60031471,71.30868083,70.59402046,71.25622869,69.57120378,70.16129032,71.87909782,70.77760294
15253,71.15321576,70.4582705,72.60211106,71.31056186,70.59594834,71.25811316,69.57319872,70.16324657,71.88094145,70.77951878
15254,71.15510686,70.46020716,72.60390717,71.31244264,70.59787597,71.25999738,69.57519339,70.16520257,71.88278484,70.78143438
15255,71.15699771,70.46214356,72.60570305,71.31432317,70.59980334,71.26188135,69.57718781,70.16715831,71.88462799,70.78334972
15256,71.15888831,70.46407971,72.60749869,71.31620346,70.60173047,71.26376508,69.57918196,70.16911379,71.8864709,70.78526481
15257,71.16077866,70.4660156,72.60929409,71.3180835,70.60365734,71.26564855,69.58117585,70.17106902,71.88831356,70.78717966
15258,71.15611483,70.4613973,72.60453533,71.31340936,70.59903002,71.26097785,69.57661555,70.16647005,71.88360204,70.78254031
15259,71.1514516,70.46333311,72.60633069,71.31528934,70.60095681,71.26286126,69.57860935,70.16842519,71.88544466,70.78445508
15260,71.14678899,70.4587156,72.60157274,71.31716907,70.59633028,71.26474443,69.5740498,70.17038008,71.88728702,70.77981651
15261,71.14212699,70.45409868,72.59681541,71.3124959,70.59170434,71.2600747,69.56949086,70.16578206,71.8825765,70.77517856
15262,71.14401782,70.4560346,72.59861093,71.31437557,70.59363124,71.2619578,69.57148473,70.16773686,71.88441882,70.77709343
15263,71.14590841,70.45797025,72.60040621,71.316255,70.59555789,71.26384066,69.57347835,70.16313962,71.88626089,70.77900806
15264,71.14779874,70.45990566,72.60220126,71.31813417,70.59748428,71.26572327,69.5754717,70.16509434,71.88810273,70.78092243
15265,71.14968883,70.46184081,72.60399607,71.3200131,70.59941042,71.26760563,69.57746479,70.1670488,71.88994432,70.78283655
15266,71.15157867,70.46377571,72.60579065,71.32189179,70.6013363,71.26948775,69.57945762,70.16900301,71.89178567,70.78475043
15267,71.15346826,70.46571036,72.60758499,71.32377022,70.60326194,71.27136962,69.58145019,70.17095697,71.89362678,70.78666405
15268,71.15535761,70.46764475,72.60937909,71.32564841,70.60518732,71.27325124,69.58344249,70.17291066,71.89546764,70.78857742
15269,71.15724671,70.46957889,72.61117296,71.32752636,70.60711245,71.27513262,69.58543454,70.1748641,71.89730827,70.79049054
15270,71.15913556,70.47151277,72.6129666,71.32940406,70.60903733,71.27701375,69.58742633,70.17681729,71.89914866,70.79240341
15271,71.16102416,70.4734464,72.61476,71.33128151,70.61096195,71.27889464,69.58941785,70.17877022,71.9009888,70.79431602
15272,71.15636459,70.47537978,72.61655317,71.33315872,70.61288633,71.28077528,69.59140911,70.18072289,71.90282871,70.79622839
15273,71.15170562,70.4707654,72.6117986,71.32848818,70.60826295,71.27610816,69.59340012,70.18267531,71.89812087,70.79159301
15274,71.14704727,70.46615163,72.60704465,71.32381825,70.60364017,71.27144167,69.58884379,70.1780804,71.89341364,70.78695823
15275,71.14893617,70.46808511,72.60883797,71.32569558,70.60556465,71.27332242,69.5908347,70.18003273,71.89525368,70.7888707
15276,71.15082482,70.47001833,72.61063106,71.32757266,70.60748887,71.27520293,69.59282535,70.18198481,71.89709348,70.79078293
15277,71.15271323,70.4719513,72.61242391,71.3294495,70.60941284,71.2770832,69.59481574,70.18393664,71.89893304,70.7926949
15278,71.15460139,70.47388402,72.61421652,71.33132609,70.61133656,71.27896322,69.59680586,70.18588821,71.90077235,70.79460662
15279,71.14994437,70.46927155,72.60946397,71.33320243,70.61326003,71.27429806,69.5922508,70.18129459,71.90261143,70.7965181
15280,71.14528796,70.46465969,72.60471204,71.32853403,70.60863874,71.26963351,69.58769634,70.17670157,71.89790576,70.79188482
15281,71.14717623,70.4665925,72.60650481,71.33041031,70.61056214,71.27151364,69.58314246,70.17865323,71.89320071,70.79379622
15282,71.14906426,70.46852506,72.60829734,71.33228635,70.61248528,71.27339353,69.58513284,70.18060463,71.89503992,70.78916372
15283,71.14440882,70.47045737,72.61008964,71.33416214,70.61440817,71.27527318,69.58057973,70.17601256,71.89033567,70.79107505
15284,71.14629678,70.47238943,72.61188171,71.33603769,70.6163308,71.27715258,69.58257001,70.17796388,71.89217482,70.79298613
15285,71.14818449,70.47432123,72.61367354,71.33791299,70.61825319,71.27903173,69.58456003,70.17991495,71.89401374,70.79489696
15286,71.15007196,70.47625278,72.61546513,71.33324611,70.61363339,71.2743687,69.58654978,70.18186576,71.89585241,70.7902656
15287,71.15195918,70.47818408,72.61725649,71.33512134,70.6155557,71.27624779,69.58853928,70.18381631,71.89769085,70.79217636
15288,71.14730508,70.47357405,72.61250654,71.33045526,70.61093668,71.27158556,69.58398744,70.17922554,71.89298796,70.78754579
15289,71.14919223,70.47550527,72.61429786,71.33233043,70.61285892,71.27346458,69.58597685,70.18117601,71.89482635,70.78945647
15290,71.14453891,70.47089601,72.60954872,71.32766514,70.60824068,71.26880314,69.58142577,70.176586,71.89012426,70.78482668
15291,71.146426,70.47282715,72.61134,71.32954025,70.61016284,71.2706821,69.58341508,70.17853639,71.89196259,70.7867373
15292,71.14831284,70.47475804,72.61313105,71.33141512,70.61208475,71.27256082,69.58540413,70.18048653,71.89380068,70.78864766
15293,71.1436605,70.47014974,72.60838292,71.3267508,70.60746747,71.26790035,69.58739292,70.18243641,71.88909959,70.78401883
15294,71.13900876,70.46554204,72.60363541,71.32208709,70.60285079,71.26324049,69.58284294,70.17784752,71.88439911,70.77939061
15295,71.14089572,70.46747303,72.60542661,71.32396208,70.6047728,71.26511932,69.58483164,70.17979732,71.88623733,70.78130108
15296,71.14278243,70.46286611,72.60721757,71.31929916,70.6001569,71.26699791,69.58028243,70.18174686,71.88153766,70.77667364
15297,71.14466889,70.46479702,72.6090083,71.32117409,70.60207884,71.26887625,69.58227103,70.18369615,71.88337583,70.77858404
15298,71.14655511,70.46672768,72.6107988,71.32304876,70.60400052,71.27075435,69.58425938,70.18564518,71.88521375,70.78049418
15299,71.14844107,70.46212171,72.60605268,71.31838682,70.59938558,71.26609582,69.57971109,70.18759396,71.88705144,70.7758677
15300,71.14379085,70.45751634,72.60130719,71.31372549,70.59477124,71.26143791,69.5751634,70.18300654,71.88235294,70.77124183
15301,71.14567675,70.45944709,72.60309784,71.31560029,70.59669303,71.26331612,69.57715182,70.18495523,71.88419058,70.77315208
15302,71.14756241,70.4613776,72.60488825,71.31747484,70.59861456,71.26519409,69.57913998,70.18690367,71.88602797,70.77506208
15303,71.14944782,70.46330785,72.60667843,71.31934915,70.60053584,71.26707182,69.58112788,70.18885186,71.88786512,70.77697184
15304,71.15133298,70.46523785,72.60846837,71.32122321,70.60245687,71.26894929,69.58311553,70.19079979,71.88970204,70.77888134
15305,71.1532179,70.46716759,72.61025809,71.32309703,70.60437765,71.27082653,69.58510291,70.19274747,71.89153871,70.78079059
15306,71.15510257,70.4625637,72.60551418,71.31843721,70.5997648,71.26617013,69.58055664,70.18816151,71.88684176,70.77616621
15307,71.156987,70.46449337,72.60730385,71.32031097,70.6016855,71.2680473,69.58254393,70.1901091,71.88867838,70.77807539
15308,71.15887118,70.46642279,72.60909328,71.32218448,70.60360596,71.26992422,69.58453096,70.19205644,71.89051476,70.77998432
15309,71.15422301,70.46181984,72.60435038,71.31752564,70.59899406,71.2652688,69.57998563,70.18747142,71.8858188,70.7753609
15310,71.14957544,70.4572175,72.5996081,71.31286741,70.59438276,71.26061398,69.57544089,70.182887,71.88112345,70.77073808
15311,71.15145973,70.45914702,72.60139769,71.31474104,70.59630331,71.26249102,69.57742799,70.18483443,71.88295996,70.77264712
15312,71.15334378,70.46107628,72.60318704,71.31661442,70.59822362,71.26436782,69.57288401,70.18025078,71.88479624,70.76802508
15313,71.15522758,70.46300529,72.60497616,71.31848756,70.60014367,71.26624437,69.57487102,70.18219813,71.88663227,70.76993404
15314,71.15058117,70.46493405,72.60676505,71.32036045,70.60206347,71.26812067,69.57685778,70.18414523,71.88846807,70.77184276
15315,71.1524649,70.46686255,72.60855371,71.3222331,70.60398302,71.26999674,69.57884427,70.18609207,71.89030362,70.77375122
15316,71.15434839,70.46879081,72.61034213,71.32410551,70.60590232,71.27187255,69.5808305,70.18803865,71.89213894,70.77565944
15317,71.15623164,70.47071881,72.61213031,71.32597767,70.60782137,71.27374812,69.58281648,70.18998498,71.89397402,70.77756741
15318,71.15158637,70.47264656,72.61391827,71.32784959,70.60974017,71.27562345,69.58480219,70.19193106,71.88928058,70.77947513
15319,71.14694171,70.46804622,72.60917814,71.32319342,70.60513088,71.27097069,69.58025981,70.18734904,71.88458777,70.77485476
15320,71.14882507,70.46997389,72.61096606,71.32506527,70.60704961,71.27284595,69.58224543,70.18929504,71.88642298,70.7767624
15321,71.15070818,70.47190131,72.61275374,71.32693688,70.60896808,71.27472097,69.58423079,70.19124078,71.88825795,70.7786698
15322,71.14606448,70.47382848,72.61454118,71.32880825,70.61088631,71.27659574,69.5862159,70.19318627,71.89009268,70.77405039
15323,71.14794753,70.4757554,72.6163284,71.33067937,70.61280428,71.27847027,69.58167461,70.18860536,71.89192717,70.77595771
15324,71.14983033,70.47768207,72.61811537,71.33255025,70.614722,71.28034456,69.58365962,70.19055077,71.89376142,70.77786479
15325,71.15171289,70.47960848,72.61990212,71.33442088,70.61663948,71.2822186,69.58564437,70.19249592,71.89559543,70.77977162
15326,71.1535952,70.48153465,72.62168863,71.33629127,70.6185567,71.28409239,69.58762887,70.19444082,71.89742921,70.78167819
15327,71.15547726,70.48346056,72.62347491,71.33816141,70.62047367,71.28596594,69.5896131,70.19638546,71.89926274,70.78358452
15328,71.15735908,70.48538622,72.62526096,71.34003132,70.6223904,71.28783925,69.59159708,70.19832985,71.90109603,70.78549061
15329,71.15924065,70.48078805,72.62704677,71.34190097,70.61778329,71.28318873,69.59358079,70.20027399,71.90292909,70.78739644
15330,71.15459883,70.47619048,72.6223092,71.33724723,70.61317678,71.27853881,69.5890411,70.19569472,71.89823875,70.78277886
15331,71.15648033,70.47811624,72.62409497,71.33911682,70.6150936,71.28041224,69.59102472,70.19763877,71.90007175,70.78468463
15332,71.1583616,70.48004174,72.62588051,71.34098617,70.61701017,71.28228542,69.58648578,70.19958257,71.90190451,70.78006783
15333,71.15372073,70.47544512,72.62114394,71.3363334,70.61240462,71.27763647,69.58194743,70.19500424,71.89721516,70.77545164
15334,71.14908047,70.47084909,72.61640798,71.33168123,70.60779966,71.27298813,69.57740968,70.1904265,71.89252641,70.77083605
15335,71.15096185,70.4727747,72.61819367,71.3335507,70.60971634,71.27486143,69.57939354,70.19237039,71.89435931,70.77274209
15336,71.14632238,70.46817945,72.61345853,71.32889932,70.60511215,71.27021388,69.57485655,70.19431403,71.88967136,70.76812728
15337,71.14820369,70.47010497,72.61524418,71.33076873,70.60702875,71.27208711,69.57684032,70.19625742,71.89150421,70.77003325
15338,71.15008476,70.47203025,72.6170296,71.33263789,70.6089451,71.2739601,69.57882384,70.19820055,71.89333681,70.77193898
15339,71.15196558,70.47395528,72.61881479,71.33450681,70.6108612,71.27583284,69.58080709,70.20014343,71.89516918,70.77384445
15340,71.15384615,70.47588005,72.62059974,71.33637549,70.61277705,71.27770535,69.58279009,70.20208605,71.8970013,70.77574967
15341,71.149208,70.47780458,72.62238446,71.33824392,70.61469265,71.2795776,69.58477283,70.20402842,71.89883319,70.77765465
15342,71.15108852,70.47972885,72.62416895,71.34011211,70.616608,71.28144962,69.58675531,70.20597054,71.90066484,70.77955938
15343,71.15296878,70.48165287,72.6259532,71.34198006,70.6185231,71.28332138,69.58873754,70.2079124,71.90249625,70.78146386
15344,71.1483316,70.47705944,72.62122002,71.33733055,70.61392075,71.2786757,69.58420229,70.20333681,71.89781022,70.77685089
15345,71.1502118,70.47898338,72.62300424,71.33919844,70.61583578,71.28054741,69.58618442,70.20527859,71.89964158,70.77875529
15346,71.15209175,70.48090708,72.62478822,71.34106608,70.61775055,71.28241887,69.5881663,70.20722012,71.9014727,70.78065946
